contact_id,flow_group,question_key,llm_question_text,user_answer_raw,user_answer_mapped,user_answer_mapped_by_human,question_ts,answer_ts,response_latency_seconds
576254609,onboarding,education_level,"What's your highest level of education? For example, did you finish primary school or high school?",My Highest Grade Is Gr10,Some high school,Some high school,2025-10-01 4:16:56,2025-10-01 4:17:28,32
576254609,onboarding,area_type,"What kind of area do you live in? City, township, town, farm, village, or rural area? 🏡",Town,Town,Town,2025-10-01 4:17:29,2025-10-01 4:18:02,33
576254609,onboarding,relationship_status,"What's your current relationship status? Are you single, married, or in a relationship? 👤",In A Relationship,Relationship,Relationship,2025-10-01 4:18:03,2025-10-01 4:18:22,20
576254609,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",I Missed Food For The Whole Week,5-7 days,5-7 days,2025-10-01 4:18:23,2025-10-01 4:19:14,51
576254609,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,I Have To Children Boys First Born Is 6yrs And The Second Born Is Now 1yr 11 Month,1,1,2025-10-01 4:19:15,2025-10-01 4:20:19,65
576254609,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,Yes,2025-10-01 4:20:20,2025-10-01 4:20:32,13
579045721,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,Yes,2025-10-03 8:49:04,2025-10-03 8:49:27,24
579045721,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",1,0 days,1-2 days,2025-10-03 8:49:29,2025-10-03 8:49:42,13
579045721,onboarding,province,Which province do you live in?,Gauteng,Gauteng,Gauteng,2025-10-03 8:49:43,2025-10-03 8:49:54,12
579045721,onboarding,area_type,"What kind of area do you live in? City, township, town, farm, village, or rural area? 🏘️",Township,Township or suburb,Township or suburb,2025-10-03 8:49:55,2025-10-03 8:50:14,19
579045721,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship? 👤",In a relationship,Relationship,Relationship,2025-10-03 8:50:15,2025-10-03 8:50:32,18
579045721,onboarding,education_level,What's your highest level of education? 📚,Degree,More than high school,More than high school,2025-10-03 8:51:23,2025-10-03 8:51:38,15
579045721,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,0,0,0,2025-10-03 8:51:39,2025-10-03 8:51:51,13
579128238,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,0,0,0,2025-10-03 15:36:12,2025-10-03 15:36:22,9
579128238,onboarding,province,Which province do you live in?,Gauteng province,Gauteng,Gauteng,2025-10-03 15:36:23,2025-10-03 15:36:35,12
579128238,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship? 👤",In a relationship,Relationship,Relationship,2025-10-03 15:36:56,2025-10-03 15:37:09,13
579128238,onboarding,hunger_days,"Sorry, I didn't quite get that. Let me ask in a different way:
How many days in the past week did you go without eating because you didn't have enough money for food? Please choose one:
a. 0 days
b. 1-2 days
c. 3-4 days
d. 5-7 days
e. Skip",a,0 days,0 days,2025-10-03 15:37:45,2025-10-03 15:37:57,12
579128238,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,Yes,2025-10-03 15:37:58,2025-10-03 15:38:09,10
579128238,onboarding,area_type,"Sorry, I didn't quite understand. Is the information correct?

a. Yes
b. No",My area type is township \nEducation level is tertiary,Township or suburb,Township or suburb,2025-10-03 15:38:51,2025-10-03 15:39:33,42
579128238,onboarding,education_level,"Sorry, I didn't quite understand. Is the information correct?

a. Yes
b. No",My area type is township \nEducation level is tertiary,More than high school,More than high school,2025-10-03 15:38:51,2025-10-03 15:39:33,42
580142766,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,1,1,1,2025-10-07 8:31:23,2025-10-07 8:31:36,12
580142766,onboarding,education_level,"What's your highest level of education? For example, did you finish primary school or high school?",High school grade 12,Finished high school,Finished high school,2025-10-07 8:31:36,2025-10-07 8:31:53,17
580142766,onboarding,province,Which province do you live in?,Western Cape,Western Cape,Western Cape,2025-10-07 8:31:54,2025-10-07 8:32:06,11
580142766,onboarding,area_type,"What kind of area do you live in? For example, city, township, or rural area.",Township,Township or suburb,Township or suburb,2025-10-07 8:32:06,2025-10-07 8:32:24,17
580142766,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship? 👤",In a relationship,Relationship,Relationship,2025-10-07 8:32:24,2025-10-07 8:32:36,12
580142766,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",1,1-2 days,1-2 days,2025-10-07 8:32:37,2025-10-07 8:32:48,12
580142766,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,Yes,2025-10-07 8:32:49,2025-10-07 8:32:56,7
582352017,onboarding,area_type,"What kind of area do you live in? Urban, rural, or something else like a township or suburb? 🏘️",Gauteng,City,City,2025-10-08 9:36:14,2025-10-08 9:36:34,20
582352017,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship? 👤",Single,Single,Single,2025-10-08 9:36:34,2025-10-08 9:36:44,10
582352017,onboarding,education_level,"My apologies, I'm not sure I understood. Let's try again: 

What is the highest level of education you have completed? 📚
Choose the option that best fits:
a. No school
b. Some primary
c. Finished primary
d. Some high school
e. Finished high school
f. More than high school
g. Don't know
h. Skip",e,Finished high school,Finished high school,2025-10-08 9:36:58,2025-10-08 9:37:15,18
582352017,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",Twice,2 days,2 days,2025-10-08 9:37:16,2025-10-08 9:37:40,23
582352017,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,2,2,2,2025-10-08 9:37:40,2025-10-08 9:37:48,8
582352017,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,Yes,2025-10-08 9:37:49,2025-10-08 9:37:55,7
582352017,onboarding,province,"No problem. Please tell me what you would like to change. For example, 'My province is Western Cape'.",My province,Limpopo,Skip,2025-10-08 9:38:12,2025-10-08 9:38:41,30
582932532,onboarding,relationship_status,"What's your current relationship status? Are you single, married, or in a relationship? 👤",Married,Married,Married,2025-10-10 5:59:18,2025-10-10 5:59:30,13
582932532,onboarding,province,Which province do you live in?,Western Cape,Western Cape,Western Cape,2025-10-10 5:59:31,2025-10-10 5:59:52,22
582932532,onboarding,education_level,"What's your highest level of education? For example, did you finish primary or high school? 📚",Grade 10,Some high school,Some high school,2025-10-10 5:59:53,2025-10-10 6:00:15,22
582932532,onboarding,area_type,What kind of area do you live in? City? Township? Something else? 🏘️,City,City,City,2025-10-10 6:00:16,2025-10-10 6:00:46,30
582932532,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",2,2,2,2025-10-10 6:00:47,2025-10-10 6:01:16,29
582932532,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,4,4,4,2025-10-10 6:01:17,2025-10-10 6:01:32,16
582932532,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,Yes,2025-10-10 6:01:33,2025-10-10 6:01:42,10
587245880,onboarding,province,Which province do you live in?,KwaZulu Natal,KwaZulu-Natal,KwaZulu-Natal,2025-10-18 5:06:43,2025-10-18 5:07:04,21
587245880,onboarding,area_type,"What kind of area do you live in? For example, city, township, or rural area.",Township,Township or suburb,Township or suburb,2025-10-18 5:07:04,2025-10-18 5:07:40,36
587245880,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship? 👤",In a relationship,Relationship,Relationship,2025-10-18 5:07:41,2025-10-18 5:07:55,14
587245880,onboarding,education_level,What's your highest level of education? 📚,12 but failed🤦🏽‍♀️,Skip,Some high school,2025-10-18 5:07:55,2025-10-18 5:08:19,24
587245880,onboarding,hunger_days,"Sorry, I didn't quite get that. Let me ask in a different way: 

How many days in the last week did you not have enough money for food and missed a meal? Please choose one:
a. 0 days
b. 1-2 days
c. 3-4 days
d. 5-7 days
e. Skip",b,1-2 days,1-2 days,2025-10-18 5:10:22,2025-10-18 5:11:10,47
587245880,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,"I have 1 child,she's 12",1,1,2025-10-18 5:11:10,2025-10-18 5:11:48,38
587245880,onboarding,phone_ownership,Last question in this section. Do you own the phone you're using right now? 📱,Yes,Yes,Yes,2025-10-18 5:11:49,2025-10-18 5:12:03,15
587375452,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,2,2,2,2025-10-18 7:27:04,2025-10-18 7:27:14,10
587375452,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship?",Married,Married,Married,2025-10-18 7:27:15,2025-10-18 7:27:50,36
587375452,onboarding,province,Which province do you live in? This can help the Department keep track of resources like vaccines and medicines in clinics near you.,Eastern Cape,Eastern Cape,Eastern Cape,2025-10-18 7:27:51,2025-10-18 7:28:07,17
587375452,onboarding,area_type,"What kind of area do you live in? For example, city, township, or rural area.",Rural area,Rural area,Rural area,2025-10-18 7:28:08,2025-10-18 7:28:21,13
587375452,onboarding,education_level,"What's your highest level of education? For example, did you finish high school or go beyond that? 📚",Grade 12,Finished high school,Finished high school,2025-10-18 7:28:22,2025-10-18 7:28:45,22
587375452,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",0,0 days,0 days,2025-10-18 7:28:46,2025-10-18 7:29:04,18
587375452,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,Yes,2025-10-18 7:29:05,2025-10-18 7:29:14,9
587888173,onboarding,province,Which province do you live in?,Gauteng,Gauteng,Gauteng,2025-10-20 10:26:59,2025-10-20 10:27:06,8
587888173,onboarding,area_type,"Please consider first finishing the current survey, but we may have an answer to your question on MomConnect: https://wa.me/27796312456?text=menu

Now, where were we? Ah yes:
What kind of area do you live in? Are you in a city, township or suburb, town, farm or smallholding, village, or rural area? 🏡",Surbub,Suburb,Suburb,2025-10-20 10:27:26,2025-10-20 10:27:56,30
587888173,onboarding,num_children,"Sorry, I didn't quite get that. Let me ask in a different way: 

How many children do you have? Please choose one of the following options:
a. 0
b. 1
c. 2
d. 3
e. More than 3
f. Skip",0,0,0,2025-10-20 10:28:09,2025-10-20 10:28:18,8
587888173,onboarding,education_level,"What's your highest level of education? For example, did you finish primary or high school? 📚",Matric,More than high school,Finished high school,2025-10-20 10:28:19,2025-10-20 10:28:27,9
587888173,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship? 👤",In a relationship,Relationship,Relationship,2025-10-20 10:28:28,2025-10-20 10:28:38,10
587888173,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",0,0 days,0 days,2025-10-20 10:28:39,2025-10-20 10:28:59,19
587888173,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,Yes,2025-10-20 10:29:00,2025-10-20 10:29:06,6
587973630,onboarding,province,Which province do you live in?,Gauteng,Gauteng,Gauteng,2025-10-20 18:53:11,2025-10-20 18:53:21,10
587973630,onboarding,area_type,"What kind of area do you live in? For example, city, township, or rural area.",City,City,City,2025-10-20 18:53:22,2025-10-20 18:53:35,13
587973630,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,Yes,2025-10-20 18:53:36,2025-10-20 18:54:03,27
587973630,onboarding,education_level,"Sorry, I didn't quite get that. Let me ask in a different way: 

What is the highest level of education you have completed? Please select one of the following options:
- No school
- Some primary
- Finished primary
- Some high school
- Finished high school
- More than high school
- Skip this question",More than high school,More than high school,More than high school,2025-10-20 18:54:40,2025-10-20 18:55:04,23
587973630,onboarding,relationship_status,"What's your current relationship status? Are you single, married, or in a relationship? 👤",In a relationship,Relationship,Relationship,2025-10-20 18:55:08,2025-10-20 18:55:22,14
587973630,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",2 times,1-2 days,1-2 days,2025-10-20 18:55:23,2025-10-20 18:55:56,32
587973630,onboarding,num_children,"Sorry, I didn't quite get that. Let me ask in a different way: How many children do you have? Please select one of the following options:
a. 0
b. 1
c. 2
d. 3
e. More than 3
f. Skip",0,0,0,2025-10-20 18:56:30,2025-10-20 18:56:41,11
591126343,onboarding,province,Which province do you live in?,Western Cape,Western Cape,Western Cape,2025-11-14 16:49:07,2025-11-14 16:49:20,13
591126343,onboarding,area_type,"What kind of area do you live in? For example, city, township, or rural area.",Township,Township or suburb,Township or suburb,2025-11-14 16:49:21,2025-11-14 16:49:36,15
591126343,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship? 👤",Relationship,Relationship,Relationship,2025-11-14 16:49:37,2025-11-14 16:49:49,11
591126343,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",3 times,3-4 days,3-4 days,2025-11-14 16:49:50,2025-11-14 16:50:13,23
591126343,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,0,0,0,2025-11-14 16:50:14,2025-11-14 16:50:25,12
